pop_id,lcname,period
46,TIC-161734785-11-FFI-30min,0.3486842588989021
46,TIC-161734785-37-FFI-10min,0.34896574407621267
46,TIC-161734785-64-SPOC-120,0.34875558622258046
47,TIC-165904363-10-FFI-30min,0.7527491749500127
47,TIC-165904363-11-FFI-30min,1.4859202627046166
47,TIC-165904363-37-FFI-10min,1.517981282659898
47,TIC-165904363-64-SPOC-120,1.496763897157797
48,TIC-404335106-11-FFI-30min,1.469779876200737
48,TIC-404335106-37-FFI-10min,2.9898318803642856
48,TIC-404335106-38-FFI-10min,
48,TIC-404335106-64-FFI-200s,2.9196190437152687
49,TIC-404387832-11-FFI-30min,0.44210365766309934
49,TIC-404387832-37-FFI-10min,0.4431536641658897
49,TIC-404387832-38-FFI-10min,0.44083848524843205
49,TIC-404387832-64-FFI-200s,0.5095206189006485
50,TIC-328906141-11-FFI-30min,0.4633048275861062
50,TIC-328906141-38-FFI-10min,0.2313839710902597
50,TIC-328906141-65-SPOC-120,0.15419825555150576
51,TIC-329694185-11-FFI-30min,0.13625937129247856
51,TIC-329694185-38-FFI-10min,0.2724926706464153
51,TIC-329694185-65-FFI-200s,0.13638470205791994
52,TIC-330560000-11-FFI-30min,1.3940879885499136
52,TIC-330560000-38-FFI-10min,1.394503464116771
52,TIC-330560000-65-SPOC-120,1.3864546208627249
53,TIC-211513644-11-FFI-30min,0.31684826820410533
53,TIC-211513644-65-SPOC-120,0.6347474501431142
54,TIC-242407571-11-FFI-30min,0.47302237471276193
54,TIC-242407571-38-FFI-10min,0.47202761784524194
54,TIC-242407571-65-SPOC-120,0.23619782433497147
55,TIC-127866051-11-FFI-30min,0.800377713974708
55,TIC-127866051-38-FFI-10min,4.651419806235136
55,TIC-127866051-65-FFI-200s,0.8005480974559817
56,TIC-127246012-11-FFI-30min,0.42705019404012723
56,TIC-127246012-38-FFI-10min,0.08553274438367216
56,TIC-127246012-65-FFI-200s,0.4292137328193058
57,TIC-129309458-11-FFI-30min,0.553000341492932
57,TIC-129309458-38-FFI-10min,0.5525710163902166
57,TIC-129309458-65-FFI-200s,0.2765766036821228
58,TIC-127309526-11-FFI-30min,0.21700028075873878
58,TIC-127309526-38-FFI-10min,0.21706536647842486
58,TIC-127309526-65-SPOC-120,0.4340050933715444
59,TIC-241884143-11-FFI-30min,0.320858636829421
59,TIC-241884143-38-FFI-10min,0.639912143280564
59,TIC-241884143-65-FFI-200s,0.6391098398407205
60,TIC-243499565-11-FFI-30min,1.1967853268500126
60,TIC-243499565-38-SPOC-120,1.195012830188647
60,TIC-243499565-64-SPOC-120,1.1919467102463068
61,TIC-243449997-11-FFI-30min,0.38325037602016526
61,TIC-243449997-38-FFI-10min,0.3826815807382308
61,TIC-243449997-64-FFI-200s,0.38238330861728326
62,TIC-243611773-11-FFI-30min,0.3486843669970127
62,TIC-243611773-38-FFI-10min,0.3495956115094047
62,TIC-243611773-64-SPOC-120,0.3780887180196269
63,TIC-243381460-11-FFI-30min,0.12278003307966245
63,TIC-243381460-38-FFI-10min,0.12279170895240399
64,TIC-179367270-11-FFI-30min,2.608681540139437
64,TIC-179367270-38-SPOC-120,2.614563001265612
64,TIC-179367270-64-FFI-200s,0.009235820444490598
65,TIC-248145126-10-FFI-30min,0.3503517984698648
65,TIC-248145126-11-FFI-30min,0.35049073044715284
65,TIC-248145126-37-FFI-10min,0.35090302112479493
65,TIC-248145126-64-SPOC-120,0.11684072610168918
66,TIC-135162879-10-FFI-30min,0.3776928854034059
66,TIC-135162879-37-FFI-10min,0.3770600817930329
66,TIC-135162879-64-SPOC-120,0.3771180962274933
67,TIC-121840452-11-FFI-30min,0.3785524171582442
67,TIC-121840452-38-FFI-10min,0.3790046625358846
67,TIC-121840452-65-SPOC-120,0.37857086186988465
68,TIC-461643692-11-FFI-30min,0.2054814293144552
68,TIC-461643692-38-FFI-10min,4.4661447009036195
68,TIC-461643692-65-SPOC-120,0.41080910042945035
69,TIC-272398365-11-FFI-30min,0.4838753535112776
69,TIC-272398365-38-FFI-10min,0.4843254226905746
69,TIC-272398365-65-FFI-200s,0.48505088221929665
70,TIC-440686535-42-SPOC-120,0.4619271593435201
70,TIC-440686535-43-SPOC-120,0.46296758544199207
70,TIC-440686535-44-FFI-10min,5.0
70,TIC-440686535-70-FFI-200s,0.4634194576213136
70,TIC-440686535-71-FFI-200s,0.46077835487282576
70,EPIC-211013604-4-EVEREST-1800,0.46272233076451735
71,TIC-440690770-42-FFI-10min,0.23511133108718793
71,TIC-440690770-43-FFI-10min,0.26651099794108624
71,TIC-440690770-44-FFI-10min,0.2674513125334707
71,TIC-440690770-70-SPOC-120,0.26693689076091043
71,TIC-440690770-71-SPOC-120,0.266816487554365
71,EPIC-211016654-4-EVEREST-1800,4.732897955797292
72,TIC-67768181-42-SPOC-120,0.3050867336716964
72,TIC-67768181-43-SPOC-120,0.30468486153597785
72,TIC-67768181-44-SPOC-120,0.3052524562090852
72,TIC-67768181-70-SPOC-120,0.3051454162054485
72,TIC-67768181-71-SPOC-120,0.3048729340870395
72,EPIC-211047687-4-EVEREST-1800,0.152564470230794
73,TIC-14334105-43-FFI-10min,0.1387485573957992
73,TIC-14334105-44-FFI-10min,0.35213595625132704
73,TIC-14334105-70-FFI-200s,0.2774499204256755
73,TIC-14334105-71-FFI-200s,0.27775815430518214
73,EPIC-211057712-4-EVEREST-1800,0.0613355648491676
74,TIC-353927317-42-SPOC-120,0.6077166308830936
74,TIC-353927317-43-SPOC-120,0.6080319525742847
74,TIC-353927317-44-SPOC-120,0.6055465263208609
74,TIC-353927317-70-FFI-200s,0.3029724278809857
74,TIC-353927317-71-FFI-200s,0.6516019455273134
74,EPIC-211070495-4-EVEREST-1800,0.6059190303918719
75,TIC-165184400-3-FFI-30min,0.6619260635147375
75,TIC-165184400-4-SPOC-120,0.6623315491215742
75,TIC-165184400-30-SPOC-120,0.664567884881547
75,TIC-165184400-31-SPOC-120,0.6641845352795956
76,TIC-465268712-10-FFI-30min,0.3186780572374101
76,TIC-465268712-11-FFI-30min,0.3198374767017615
76,TIC-465268712-37-FFI-10min,0.3190254953852504
76,TIC-465268712-38-FFI-10min,0.31946420064331493
76,TIC-465268712-64-FFI-200s,0.3189333100714764
76,TIC-465268712-65-FFI-200s,0.31870216438303894
76,TIC-465268712-90-FFI-200s,0.3187230582169271
77,TIC-370829038-9-FFI-30min,0.35474957617522496
77,TIC-370829038-10-FFI-30min,0.3549297424556495
77,TIC-370829038-11-FFI-30min,0.3550892863242598
77,TIC-370829038-36-FFI-10min,0.35511645851443085
77,TIC-370829038-37-FFI-10min,0.014126522818825543
77,TIC-370829038-38-FFI-10min,0.3551786618671543
77,TIC-370829038-63-FFI-200s,0.3551018836861609
77,TIC-370829038-64-FFI-200s,0.3551195449970593
77,TIC-370829038-65-FFI-200s,0.08382680003112596
77,TIC-370829038-90-SPOC-120,0.35525304215299885
78,TIC-342456426-8-FFI-30min,0.39449459337867065
78,TIC-342456426-9-FFI-30min,0.39445242717332263
78,TIC-342456426-10-FFI-30min,3.619092070397132
78,TIC-342456426-34-FFI-10min,0.3950261054354314
78,TIC-342456426-35-FFI-10min,0.39402311666826034
78,TIC-342456426-36-FFI-10min,0.3941843405050516
78,TIC-342456426-61-SPOC-120,0.3943505892575654
78,TIC-342456426-62-SPOC-120,0.39471128529452587
78,TIC-342456426-63-SPOC-120,0.39417320387487825
78,TIC-342456426-88-SPOC-120,0.1973036893599289
78,TIC-342456426-89-SPOC-120,0.1973513789210022
78,TIC-342456426-90-SPOC-120,0.19717505886441725
79,TIC-92740519-8-FFI-30min,0.4828199644879504
79,TIC-92740519-9-FFI-30min,0.4823943231745686
79,TIC-92740519-35-FFI-10min,0.23566428877379106
79,TIC-92740519-36-FFI-10min,0.2356441527079766
79,TIC-92740519-61-FFI-200s,0.4825667222786976
79,TIC-92740519-62-FFI-200s,0.2355529532750139
79,TIC-92740519-88-FFI-200s,0.007787655632556612
79,TIC-92740519-89-SPOC-120,0.23580057747598976
79,TIC-92740519-90-SPOC-120,0.48339912080801056
80,TIC-353730181-43-SPOC-120,0.5625116471861745
80,TIC-353730181-44-SPOC-120,0.5628311231157439
80,TIC-353730181-70-SPOC-120,0.2813398013077542
80,TIC-353730181-71-SPOC-120,0.28185765762990944
81,TIC-368129164-23-SPOC-120,0.26792285661821025
81,TIC-368129164-50-SPOC-120,0.26816586352806787
81,TIC-368129164-77-SPOC-120,0.2682441321567421
82,TIC-267953787-43-SPOC-120,0.24250448515532344
82,TIC-267953787-44-SPOC-120,0.7271651519971566
82,TIC-267953787-70-SPOC-120,0.7280582739854331
82,TIC-267953787-71-SPOC-120,0.7266783752227967
83,TIC-59836633-43-SPOC-120,0.6227737691572897
83,TIC-59836633-44-SPOC-120,0.6228227829537283
83,TIC-59836633-71-FFI-200s,0.6226054855244642
84,TIC-2234692-19-SPOC-120,0.27122603823607705
84,TIC-2234692-43-SPOC-120,0.2719179825994091
84,TIC-2234692-44-SPOC-120,2.4618773035598127
84,TIC-2234692-45-SPOC-120,0.2720839038475544
84,TIC-2234692-59-FFI-200s,0.27159106784121684
84,TIC-2234692-71-SPOC-120,0.2716781068336317
84,TIC-2234692-73-SPOC-120,0.2718403287503304
84,TIC-2234692-86-SPOC-120,0.27187354695949356
85,TIC-332517282-2-SPOC-120,0.4025400555320367
85,TIC-332517282-29-SPOC-120,0.4028671409850325
85,TIC-332517282-69-SPOC-120,0.4032351538951035
86,TIC-146539195-5-SPOC-120,0.28064561145246786
86,TIC-146539195-32-SPOC-120,0.2804815225036435
87,TIC-264599508-7-SPOC-120,0.3291102644199385
87,TIC-264599508-33-SPOC-120,0.37468521972421426
87,TIC-264599508-44-SPOC-120,0.37555610400440437
87,TIC-264599508-45-SPOC-120,0.3744615290916493
87,TIC-264599508-46-SPOC-120,0.3749840820688394
87,TIC-264599508-71-SPOC-120,0.32954535098000315
87,TIC-264599508-72-SPOC-120,0.3286431092752715
87,TIC-264599508-87-SPOC-120,0.3291648480441647
88,TIC-50745567-6-SPOC-120,0.26436702360522585
88,TIC-50745567-32-SPOC-120,0.26440155283543043
89,TIC-38539720-31-SPOC-120,0.1907894397818149
90,TIC-311092148-31-SPOC-120,0.3273384920445812
91,TIC-68812630-43-SPOC-120,0.12548881677301713
91,TIC-68812630-44-SPOC-120,0.09413279717429089
91,TIC-68812630-71-SPOC-120,0.18826478291144066
92,TIC-118449916-43-SPOC-120,0.5125026287738255
92,TIC-118449916-44-SPOC-120,0.5142467620189378
92,TIC-118449916-70-SPOC-120,0.5138157300653029
92,TIC-118449916-71-SPOC-120,0.5123024328161749
93,TIC-142173958-10-SPOC-120,0.4894008723877286
93,TIC-142173958-37-SPOC-120,0.49042596308385333
93,TIC-142173958-90-SPOC-120,0.5354611381838695
94,TIC-193831684-13-SPOC-120,1.2844484039010098
94,TIC-193831684-39-SPOC-120,1.2960252735741657
94,TIC-193831684-66-SPOC-120,0.6453249564521747
94,TIC-193831684-91-SPOC-120,1.2898996629773927
94,TIC-193831684-92-SPOC-120,0.646427604239763
94,TIC-193831684-93-FFI-200s,0.6476457300124054
95,TIC-38820496-1-SPOC-120,0.32732889128515313
95,TIC-38820496-2-SPOC-120,0.32749346129334833
95,TIC-38820496-27-SPOC-120,0.655144614160265
95,TIC-38820496-28-SPOC-120,0.6558154822886385
95,TIC-38820496-67-FFI-200s,0.005366372541467747
95,TIC-38820496-68-SPOC-120,0.6552565685487733
96,TIC-201898222-2-SPOC-120,0.22266556070018836
96,TIC-201898222-3-SPOC-120,0.22269530757125372
96,TIC-201898222-29-SPOC-120,0.44519645746105047
96,TIC-201898222-30-SPOC-120,0.4465230674980142
96,TIC-201898222-69-FFI-200s,0.4456910411591674
97,TIC-201789285-2-SPOC-120,0.15151247550127037
97,TIC-201789285-3-SPOC-120,0.15148785611925142
97,TIC-201789285-29-SPOC-120,0.15149527996623752
97,TIC-201789285-30-SPOC-120,0.15162666848488063
97,TIC-201789285-69-SPOC-120,0.15166778432833325
98,TIC-144486786-5-SPOC-120,0.28453235959534384
98,TIC-144486786-6-SPOC-120,0.28439833338107806
98,TIC-144486786-32-SPOC-120,0.28415658210572375
98,TIC-144486786-33-SPOC-120,0.2840614873652025
98,TIC-144486786-87-SPOC-120,0.2839849422399615
99,TIC-425937691-1-SPOC-120,0.20061527046472352
99,TIC-425937691-2-SPOC-120,0.1003549854631648
99,TIC-425937691-28-SPOC-120,0.20123412205116786
99,TIC-425937691-29-FFI-10min,0.043299177580026736
99,TIC-425937691-68-SPOC-120,0.10035576046099143
99,TIC-425937691-69-SPOC-120,0.10036196475472783
100,TIC-425933644-1-SPOC-120,0.4859309188081115
100,TIC-425933644-2-SPOC-120,0.4852089106847211
100,TIC-425933644-28-SPOC-120,0.4864981422223257
100,TIC-425933644-29-SPOC-120,0.48614626236903624
100,TIC-425933644-68-SPOC-120,0.4868621258985102
100,TIC-425933644-69-SPOC-120,0.4850692046800781
101,TIC-206544316-1-SPOC-120,0.322040571701036
101,TIC-206544316-2-SPOC-120,0.3221090471012426
101,TIC-206544316-28-SPOC-120,0.3220282998812597
101,TIC-206544316-29-SPOC-120,0.32201804600117884
101,TIC-206544316-68-SPOC-120,0.32206692423557803
101,TIC-206544316-69-SPOC-120,0.3220883142448887
102,TIC-178155030-3-SPOC-120,0.4868031240695769
102,TIC-178155030-4-SPOC-120,0.4864713154763999
102,TIC-178155030-30-SPOC-120,0.48684228833160886
102,TIC-178155030-31-SPOC-120,0.4863403681437891
103,TIC-141306513-4-SPOC-120,0.5584191770377528
103,TIC-141306513-31-SPOC-120,0.5566074434457483
104,TIC-397791443-10-FFI-30min,0.07247126579579369
104,TIC-397791443-11-FFI-30min,0.07243396621488314
104,TIC-397791443-37-SPOC-120,0.2898366386439154
104,TIC-397791443-38-SPOC-120,0.28972996337577517
104,TIC-397791443-63-FFI-200s,0.2899069351592597
104,TIC-397791443-64-FFI-200s,2.8683666321151695
104,TIC-397791443-65-FFI-200s,0.2895391182713673
104,TIC-397791443-90-SPOC-120,0.28964742337626265
105,TIC-177309964-1-SPOC-120,0.45277552959313544
105,TIC-177309964-2-SPOC-120,0.4539730613596787
105,TIC-177309964-3-SPOC-120,0.45408691575162
105,TIC-177309964-4-SPOC-120,0.45395639747959593
105,TIC-177309964-5-SPOC-120,0.453194021344631
105,TIC-177309964-6-SPOC-120,0.45402167317035946
105,TIC-177309964-7-SPOC-120,0.4539156304350819
105,TIC-177309964-8-SPOC-120,0.45323117789659123
105,TIC-177309964-9-SPOC-120,0.4527179150276929
105,TIC-177309964-10-SPOC-120,0.4534169718285629
105,TIC-177309964-11-SPOC-120,0.45383369565043336
105,TIC-177309964-12-SPOC-120,0.4537547340093531
105,TIC-177309964-13-SPOC-120,0.45361525771865974
105,TIC-177309964-27-SPOC-120,0.4539323222787647
105,TIC-177309964-28-SPOC-120,0.4539816902119382
105,TIC-177309964-29-SPOC-120,0.45399943168999385
105,TIC-177309964-30-SPOC-120,0.4531703735475727
105,TIC-177309964-31-SPOC-120,0.453393754851913
105,TIC-177309964-33-SPOC-120,0.45357353127320915
105,TIC-177309964-34-SPOC-120,0.4530585285726783
105,TIC-177309964-35-SPOC-120,0.4539331082885874
105,TIC-177309964-36-SPOC-120,0.4524618643254621
105,TIC-177309964-37-SPOC-120,0.4531150263232488
105,TIC-177309964-38-SPOC-120,0.45311232801676776
105,TIC-177309964-39-SPOC-120,0.45374472990090825
105,TIC-177309964-61-SPOC-120,0.45286369442832364
105,TIC-177309964-62-SPOC-120,0.45303166809869766
105,TIC-177309964-63-SPOC-120,0.45407725131070287
105,TIC-177309964-64-SPOC-120,0.45329553154984725
105,TIC-177309964-65-SPOC-120,0.4526332905851827
105,TIC-177309964-66-SPOC-120,0.4535712400837597
105,TIC-177309964-67-SPOC-120,0.45284485938962066
105,TIC-177309964-68-SPOC-120,0.4527069821161767
105,TIC-177309964-69-SPOC-120,0.45399152604719345
105,TIC-177309964-87-SPOC-120,0.4533908526586774
105,TIC-177309964-88-SPOC-120,0.4525162136614657
105,TIC-177309964-89-SPOC-120,0.4532015899726321
105,TIC-177309964-90-SPOC-120,0.45325413262470976
105,TIC-177309964-93-FFI-200s,0.45262765983897385
106,TIC-300651846-1-FFI-30min,0.3437594183046392
106,TIC-300651846-2-FFI-30min,0.3442004086349653
106,TIC-300651846-3-FFI-30min,0.12388596664832523
106,TIC-300651846-4-FFI-30min,0.34354445401103073
106,TIC-300651846-5-FFI-30min,0.34389558940017134
106,TIC-300651846-6-FFI-30min,0.3444215728086496
106,TIC-300651846-7-FFI-30min,0.34349700403569533
106,TIC-300651846-8-FFI-30min,0.05731555536581802
106,TIC-300651846-9-FFI-30min,0.34386960053669097
106,TIC-300651846-10-FFI-30min,0.34374995029491556
106,TIC-300651846-11-FFI-30min,0.3433748489652677
106,TIC-300651846-12-FFI-30min,0.34362948301714397
106,TIC-300651846-13-FFI-30min,
106,TIC-300651846-27-FFI-10min,0.34363808493963116
106,TIC-300651846-28-FFI-10min,0.34359167796667545
106,TIC-300651846-29-FFI-10min,0.3443138855332333
106,TIC-300651846-30-FFI-10min,0.027052882869882066
106,TIC-300651846-31-FFI-10min,0.34410173556056667
106,TIC-300651846-32-SPOC-120,0.34334834783380813
106,TIC-300651846-33-SPOC-120,0.3437805446906109
106,TIC-300651846-34-SPOC-120,0.34334769749892924
106,TIC-300651846-35-SPOC-120,0.11467499844123853
106,TIC-300651846-36-SPOC-120,0.11466752930484977
106,TIC-300651846-37-SPOC-120,0.11464092738019087
106,TIC-300651846-38-SPOC-120,0.1720744336457651
106,TIC-300651846-39-SPOC-120,0.3433327258540642
106,TIC-300651846-61-SPOC-120,0.34339120702450227
106,TIC-300651846-62-SPOC-120,0.34413891526012697
106,TIC-300651846-63-SPOC-120,0.34402902314404055
106,TIC-300651846-64-SPOC-120,0.34427466375151056
106,TIC-300651846-65-SPOC-120,0.3439695677021482
106,TIC-300651846-66-SPOC-120,0.3435977563265662
106,TIC-300651846-68-SPOC-120,0.3437678915181529
106,TIC-300651846-69-SPOC-120,0.34412291379194293
106,TIC-300651846-87-SPOC-120,0.34407855665286813
106,TIC-300651846-88-SPOC-120,0.3443708615290996
106,TIC-300651846-89-SPOC-120,0.34390425491067445
106,TIC-300651846-90-FFI-200s,3.5866517819666477
106,TIC-300651846-93-FFI-200s,0.3442859936599918
107,TIC-264767454-8-SPOC-120,0.4164385591861954
107,TIC-264767454-9-SPOC-120,0.41664207017288335
107,TIC-264767454-10-SPOC-120,0.41707771636767427
107,TIC-264767454-27-FFI-10min,0.41651401146336137
107,TIC-264767454-34-SPOC-120,0.41703247069663385
107,TIC-264767454-35-SPOC-120,0.4178606586049845
107,TIC-264767454-36-SPOC-120,0.8599748424415858
107,TIC-264767454-37-SPOC-120,0.4174816392657409
107,TIC-264767454-61-FFI-200s,0.8622726634941544
107,TIC-264767454-62-FFI-200s,0.858607330340124
107,TIC-264767454-63-FFI-200s,0.8583433055722623
107,TIC-264767454-67-FFI-200s,0.8577983668070969
107,TIC-264767454-87-FFI-200s,2.3635107020337895
107,TIC-264767454-88-SPOC-120,0.8583477434733633
107,TIC-264767454-89-SPOC-120,0.8583017871523853
